stock_id:ID,code,name,industry, market,:LABEL 
300561,300561.SZ,汇金科技,软件服务,创业板,Stock
300562,300562.SZ,乐心医疗,医疗保健,创业板,Stock
300563,300563.SZ,神宇股份,通信设备,创业板,Stock
300564,300564.SZ,筑博设计,建筑工程,创业板,Stock
300565,300565.SZ,科信技术,通信设备,创业板,Stock
300566,300566.SZ,激智科技,元器件,创业板,Stock
300567,300567.SZ,精测电子,电器仪表,创业板,Stock
300568,300568.SZ,星源材质,化工原料,创业板,Stock
300569,300569.SZ,天能重工,专用机械,创业板,Stock
300570,300570.SZ,太辰光,元器件,创业板,Stock
300571,300571.SZ,平治信息,互联网,创业板,Stock
300572,300572.SZ,安车检测,电器仪表,创业板,Stock
300573,300573.SZ,兴齐眼药,化学制药,创业板,Stock
300575,300575.SZ,中旗股份,农药化肥,创业板,Stock
300576,300576.SZ,容大感光,染料涂料,创业板,Stock
300577,300577.SZ,开润股份,纺织,创业板,Stock
300578,300578.SZ,会畅通讯,通信设备,创业板,Stock
300579,300579.SZ,数字认证,软件服务,创业板,Stock
300580,300580.SZ,贝斯特,汽车配件,创业板,Stock
300581,300581.SZ,晨曦航空,航空,创业板,Stock
300582,300582.SZ,英飞特,半导体,创业板,Stock
300583,300583.SZ,赛托生物,生物制药,创业板,Stock
300584,300584.SZ,海辰药业,化学制药,创业板,Stock
300585,300585.SZ,奥联电子,汽车配件,创业板,Stock
300586,300586.SZ,美联新材,化工原料,创业板,Stock
300587,300587.SZ,天铁股份,橡胶,创业板,Stock
300588,300588.SZ,熙菱信息,软件服务,创业板,Stock
300589,300589.SZ,江龙船艇,船舶,创业板,Stock
300590,300590.SZ,移为通信,通信设备,创业板,Stock
300591,300591.SZ,万里马,服饰,创业板,Stock
300592,300592.SZ,华凯创意,软件服务,创业板,Stock
300593,300593.SZ,新雷能,电气设备,创业板,Stock
300594,300594.SZ,朗进科技,运输设备,创业板,Stock
300595,300595.SZ,欧普康视,医疗保健,创业板,Stock
300596,300596.SZ,利安隆,化工原料,创业板,Stock
300597,300597.SZ,吉大通信,通信设备,创业板,Stock
300598,300598.SZ,诚迈科技,软件服务,创业板,Stock
300599,300599.SZ,雄塑科技,塑料,创业板,Stock
300600,300600.SZ,瑞特股份,电气设备,创业板,Stock
300601,300601.SZ,康泰生物,生物制药,创业板,Stock
300602,300602.SZ,飞荣达,元器件,创业板,Stock
300603,300603.SZ,立昂技术,通信设备,创业板,Stock
300604,300604.SZ,长川科技,专用机械,创业板,Stock
300605,300605.SZ,恒锋信息,软件服务,创业板,Stock
300606,300606.SZ,金太阳,矿物制品,创业板,Stock
300607,300607.SZ,拓斯达,专用机械,创业板,Stock
300608,300608.SZ,思特奇,软件服务,创业板,Stock
300609,300609.SZ,汇纳科技,互联网,创业板,Stock
300610,300610.SZ,晨化股份,化工原料,创业板,Stock
300611,300611.SZ,美力科技,机械基件,创业板,Stock
300612,300612.SZ,宣亚国际,广告包装,创业板,Stock
300613,300613.SZ,富瀚微,半导体,创业板,Stock
300615,300615.SZ,欣天科技,元器件,创业板,Stock
300616,300616.SZ,尚品宅配,家居用品,创业板,Stock
300617,300617.SZ,安靠智电,电气设备,创业板,Stock
300618,300618.SZ,寒锐钴业,小金属,创业板,Stock
300619,300619.SZ,金银河,专用机械,创业板,Stock
300620,300620.SZ,光库科技,元器件,创业板,Stock
300621,300621.SZ,维业股份,装修装饰,创业板,Stock
300622,300622.SZ,博士眼镜,其他商业,创业板,Stock
300623,300623.SZ,捷捷微电,半导体,创业板,Stock
300624,300624.SZ,万兴科技,软件服务,创业板,Stock
300625,300625.SZ,三雄极光,半导体,创业板,Stock
300626,300626.SZ,华瑞股份,电气设备,创业板,Stock
300627,300627.SZ,华测导航,通信设备,创业板,Stock
300628,300628.SZ,亿联网络,通信设备,创业板,Stock
300629,300629.SZ,新劲刚,矿物制品,创业板,Stock
300630,300630.SZ,普利制药,化学制药,创业板,Stock
300631,300631.SZ,久吾高科,环境保护,创业板,Stock
300632,300632.SZ,光莆股份,半导体,创业板,Stock
300633,300633.SZ,开立医疗,医疗保健,创业板,Stock
300634,300634.SZ,彩讯股份,软件服务,创业板,Stock
300635,300635.SZ,中达安,建筑工程,创业板,Stock
300636,300636.SZ,同和药业,化学制药,创业板,Stock
300637,300637.SZ,扬帆新材,化工原料,创业板,Stock
300638,300638.SZ,广和通,通信设备,创业板,Stock
300639,300639.SZ,凯普生物,医疗保健,创业板,Stock
300640,300640.SZ,德艺文创,文教休闲,创业板,Stock
300641,300641.SZ,正丹股份,化工原料,创业板,Stock
300642,300642.SZ,透景生命,医疗保健,创业板,Stock
300643,300643.SZ,万通智控,汽车配件,创业板,Stock
300644,300644.SZ,南京聚隆,塑料,创业板,Stock
300645,300645.SZ,正元智慧,软件服务,创业板,Stock
300647,300647.SZ,超频三,元器件,创业板,Stock
300648,300648.SZ,星云股份,电器仪表,创业板,Stock
300649,300649.SZ,杭州园林,建筑工程,创业板,Stock
300650,300650.SZ,太龙照明,电气设备,创业板,Stock
300651,300651.SZ,金陵体育,文教休闲,创业板,Stock
300652,300652.SZ,雷迪克,汽车配件,创业板,Stock
300653,300653.SZ,正海生物,医疗保健,创业板,Stock
300654,300654.SZ,世纪天鸿,出版业,创业板,Stock
300655,300655.SZ,晶瑞股份,化工原料,创业板,Stock
300656,300656.SZ,民德电子,IT设备,创业板,Stock
300657,300657.SZ,弘信电子,元器件,创业板,Stock
300658,300658.SZ,延江股份,纺织,创业板,Stock
300659,300659.SZ,中孚信息,软件服务,创业板,Stock
300660,300660.SZ,江苏雷利,电气设备,创业板,Stock
300661,300661.SZ,圣邦股份,元器件,创业板,Stock
300662,300662.SZ,科锐国际,综合类,创业板,Stock
300663,300663.SZ,科蓝软件,软件服务,创业板,Stock
300664,300664.SZ,鹏鹞环保,环境保护,创业板,Stock
300665,300665.SZ,飞鹿股份,染料涂料,创业板,Stock
300666,300666.SZ,江丰电子,元器件,创业板,Stock
300667,300667.SZ,必创科技,电器仪表,创业板,Stock
300668,300668.SZ,杰恩设计,装修装饰,创业板,Stock
300669,300669.SZ,沪宁股份,机械基件,创业板,Stock
300670,300670.SZ,大烨智能,电气设备,创业板,Stock
300671,300671.SZ,富满电子,半导体,创业板,Stock
300672,300672.SZ,国科微,半导体,创业板,Stock
300673,300673.SZ,佩蒂股份,饲料,创业板,Stock
300674,300674.SZ,宇信科技,软件服务,创业板,Stock
300675,300675.SZ,建科院,建筑工程,创业板,Stock
300676,300676.SZ,华大基因,医疗保健,创业板,Stock
300677,300677.SZ,英科医疗,医疗保健,创业板,Stock
300678,300678.SZ,中科信息,软件服务,创业板,Stock
300679,300679.SZ,电连技术,元器件,创业板,Stock
300680,300680.SZ,隆盛科技,汽车配件,创业板,Stock
300681,300681.SZ,英搏尔,汽车配件,创业板,Stock
300682,300682.SZ,朗新科技,软件服务,创业板,Stock
300683,300683.SZ,海特生物,生物制药,创业板,Stock
300684,300684.SZ,中石科技,化工原料,创业板,Stock
300685,300685.SZ,艾德生物,生物制药,创业板,Stock
300686,300686.SZ,智动力,元器件,创业板,Stock
300687,300687.SZ,赛意信息,软件服务,创业板,Stock
300688,300688.SZ,创业黑马,综合类,创业板,Stock
300689,300689.SZ,澄天伟业,元器件,创业板,Stock
300690,300690.SZ,双一科技,电气设备,创业板,Stock
300691,300691.SZ,联合光电,元器件,创业板,Stock
300692,300692.SZ,中环环保,环境保护,创业板,Stock
300693,300693.SZ,盛弘股份,电气设备,创业板,Stock
300694,300694.SZ,蠡湖股份,汽车配件,创业板,Stock
300695,300695.SZ,兆丰股份,汽车配件,创业板,Stock
300696,300696.SZ,爱乐达,航空,创业板,Stock
300697,300697.SZ,电工合金,铜,创业板,Stock
300698,300698.SZ,万马科技,通信设备,创业板,Stock
300699,300699.SZ,光威复材,化工原料,创业板,Stock
300700,300700.SZ,岱勒新材,矿物制品,创业板,Stock
300701,300701.SZ,森霸传感,元器件,创业板,Stock
300702,300702.SZ,天宇股份,化学制药,创业板,Stock
300703,300703.SZ,创源文化,文教休闲,创业板,Stock
300705,300705.SZ,九典制药,化学制药,创业板,Stock
300706,300706.SZ,阿石创,元器件,创业板,Stock
300707,300707.SZ,威唐工业,专用机械,创业板,Stock
300708,300708.SZ,聚灿光电,半导体,创业板,Stock
300709,300709.SZ,精研科技,元器件,创业板,Stock
300710,300710.SZ,万隆光电,通信设备,创业板,Stock
300711,300711.SZ,广哈通信,通信设备,创业板,Stock
300712,300712.SZ,永福股份,建筑工程,创业板,Stock
300713,300713.SZ,英可瑞,电气设备,创业板,Stock
300715,300715.SZ,凯伦股份,其他建材,创业板,Stock
300716,300716.SZ,国立科技,塑料,创业板,Stock
300717,300717.SZ,华信新材,塑料,创业板,Stock
300718,300718.SZ,长盛轴承,机械基件,创业板,Stock
300719,300719.SZ,安达维尔,航空,创业板,Stock
300720,300720.SZ,海川智能,电器仪表,创业板,Stock
300721,300721.SZ,怡达股份,化工原料,创业板,Stock
300722,300722.SZ,新余国科,专用机械,创业板,Stock
300723,300723.SZ,一品红,化学制药,创业板,Stock
300724,300724.SZ,捷佳伟创,专用机械,创业板,Stock
300725,300725.SZ,药石科技,化学制药,创业板,Stock
300726,300726.SZ,宏达电子,元器件,创业板,Stock
300727,300727.SZ,润禾材料,化工原料,创业板,Stock
300729,300729.SZ,乐歌股份,家居用品,创业板,Stock
300730,300730.SZ,科创信息,软件服务,创业板,Stock
300731,300731.SZ,科创新源,橡胶,创业板,Stock
300732,300732.SZ,设研院,建筑工程,创业板,Stock
300733,300733.SZ,西菱动力,汽车配件,创业板,Stock
300735,300735.SZ,光弘科技,通信设备,创业板,Stock
300736,300736.SZ,百邦科技,通信设备,创业板,Stock
300737,300737.SZ,科顺股份,其他建材,创业板,Stock
300738,300738.SZ,奥飞数据,电信运营,创业板,Stock
300739,300739.SZ,明阳电路,元器件,创业板,Stock
300740,300740.SZ,御家汇,日用化工,创业板,Stock
300741,300741.SZ,华宝股份,食品,创业板,Stock
300742,300742.SZ,越博动力,汽车配件,创业板,Stock
300743,300743.SZ,天地数码,IT设备,创业板,Stock
300745,300745.SZ,欣锐科技,汽车配件,创业板,Stock
300746,300746.SZ,汉嘉设计,建筑工程,创业板,Stock
300747,300747.SZ,锐科激光,元器件,创业板,Stock
300748,300748.SZ,金力永磁,元器件,创业板,Stock
300749,300749.SZ,顶固集创,家居用品,创业板,Stock
300750,300750.SZ,宁德时代,电气设备,创业板,Stock
300751,300751.SZ,迈为股份,专用机械,创业板,Stock
300752,300752.SZ,隆利科技,元器件,创业板,Stock
300753,300753.SZ,爱朋医疗,医疗保健,创业板,Stock
300755,300755.SZ,华致酒行,其他商业,创业板,Stock
300756,300756.SZ,中山金马,专用机械,创业板,Stock
300757,300757.SZ,罗博特科,专用机械,创业板,Stock
300758,300758.SZ,七彩化学,染料涂料,创业板,Stock
300759,300759.SZ,康龙化成,化学制药,创业板,Stock
300760,300760.SZ,迈瑞医疗,医疗保健,创业板,Stock
300761,300761.SZ,立华股份,农业综合,创业板,Stock
300762,300762.SZ,上海瀚讯,通信设备,创业板,Stock
300763,300763.SZ,锦浪科技,电气设备,创业板,Stock
300765,300765.SZ,新诺威,食品,创业板,Stock
300766,300766.SZ,每日互动,互联网,创业板,Stock
300767,300767.SZ,震安科技,橡胶,创业板,Stock
300768,300768.SZ,迪普科技,软件服务,创业板,Stock
300769,300769.SZ,德方纳米,化工原料,创业板,Stock
300770,300770.SZ,新媒股份,影视音像,创业板,Stock
300771,300771.SZ,智莱科技,IT设备,创业板,Stock
300772,300772.SZ,运达股份,电气设备,创业板,Stock
300773,300773.SZ,拉卡拉,软件服务,创业板,Stock
300775,300775.SZ,三角防务,航空,创业板,Stock
300776,300776.SZ,帝尔激光,专用机械,创业板,Stock
300777,300777.SZ,中简科技,化纤,创业板,Stock
300778,300778.SZ,新城市,建筑工程,创业板,Stock
300779,300779.SZ,惠城环保,环境保护,创业板,Stock
300780,300780.SZ,德恩精工,机械基件,创业板,Stock
300781,300781.SZ,因赛集团,广告包装,创业板,Stock
300782,300782.SZ,卓胜微,元器件,创业板,Stock
300783,300783.SZ,三只松鼠,食品,创业板,Stock
300785,300785.SZ,值得买,互联网,创业板,Stock
300786,300786.SZ,国林科技,环境保护,创业板,Stock
300787,300787.SZ,海能实业,通信设备,创业板,Stock
300788,300788.SZ,中信出版,出版业,创业板,Stock
300789,300789.SZ,唐源电气,软件服务,创业板,Stock
300790,300790.SZ,宇瞳光学,电器仪表,创业板,Stock
300791,300791.SZ,仙乐健康,医疗保健,创业板,Stock
300792,300792.SZ,壹网壹创,互联网,创业板,Stock
300793,300793.SZ,佳禾智能,IT设备,创业板,Stock
300795,300795.SZ,米奥会展,综合类,创业板,Stock
300796,300796.SZ,贝斯美,化工原料,创业板,Stock
300797,300797.SZ,钢研纳克,电器仪表,创业板,Stock
300798,300798.SZ,锦鸡股份,染料涂料,创业板,Stock
300799,300799.SZ,左江科技,软件服务,创业板,Stock
300800,300800.SZ,力合科技,电器仪表,创业板,Stock
300801,300801.SZ,泰和科技,化工原料,创业板,Stock
300802,300802.SZ,矩子科技,IT设备,创业板,Stock
300803,300803.SZ,指南针,软件服务,创业板,Stock
300805,300805.SZ,电声股份,广告包装,创业板,Stock
300806,300806.SZ,斯迪克,塑料,创业板,Stock
300807,300807.SZ,天迈科技,软件服务,创业板,Stock
300808,300808.SZ,久量股份,家用电器,创业板,Stock
300809,300809.SZ,华辰装备,机床制造,创业板,Stock
300810,300810.SZ,中科海讯,软件服务,创业板,Stock
300811,300811.SZ,铂科新材,元器件,创业板,Stock
300812,300812.SZ,易天股份,专用机械,创业板,Stock
300813,300813.SZ,泰林生物,医疗保健,创业板,Stock
300815,300815.SZ,玉禾田,环境保护,创业板,Stock
300816,300816.SZ,艾可蓝,环境保护,创业板,Stock
300817,300817.SZ,双飞股份,机械基件,创业板,Stock
300818,300818.SZ,耐普矿机,专用机械,创业板,Stock
300819,300819.SZ,聚杰微纤,化纤,创业板,Stock
300820,300820.SZ,英杰电气,电气设备,创业板,Stock
300821,300821.SZ,东岳硅材,化工原料,创业板,Stock
300822,300822.SZ,贝仕达克,元器件,创业板,Stock
300823,300823.SZ,建科机械,专用机械,创业板,Stock
300824,300824.SZ,北鼎股份,家用电器,创业板,Stock
300825,300825.SZ,阿尔特,汽车服务,创业板,Stock
300826,300826.SZ,测绘股份,建筑工程,创业板,Stock
300827,300827.SZ,上能电气,电气设备,创业板,Stock
300828,300828.SZ,锐新科技,铝,创业板,Stock
300829,300829.SZ,金丹科技,食品,创业板,Stock
300830,300830.SZ,金现代,软件服务,创业板,Stock
300831,300831.SZ,派瑞股份,元器件,创业板,Stock
300832,300832.SZ,新产业,医疗保健,创业板,Stock
300833,300833.SZ,浩洋股份,专用机械,创业板,Stock
300835,300835.SZ,龙磁科技,元器件,创业板,Stock
300836,300836.SZ,佰奥智能,专用机械,创业板,Stock
300837,300837.SZ,浙矿股份,专用机械,创业板,Stock
300838,300838.SZ,浙江力诺,电器仪表,创业板,Stock
300839,300839.SZ,博汇股份,石油加工,创业板,Stock
300840,300840.SZ,酷特智能,服饰,创业板,Stock
300841,300841.SZ,康华生物,生物制药,创业板,Stock
300842,300842.SZ,帝科股份,半导体,创业板,Stock
300843,300843.SZ,胜蓝股份,元器件,创业板,Stock
300845,300845.SZ,捷安高科,软件服务,创业板,Stock
300846,300846.SZ,首都在线,软件服务,创业板,Stock
300847,300847.SZ,中船汉光,化工原料,创业板,Stock
300849,300849.SZ,锦盛新材,塑料,创业板,Stock
300850,300850.SZ,N新强联,机械基件,创业板,Stock
300852,300852.SZ,N四会,元器件,创业板,Stock
600000,600000.SH,浦发银行,银行,主板,Stock
600004,600004.SH,白云机场,机场,主板,Stock
600006,600006.SH,东风汽车,汽车整车,主板,Stock
600007,600007.SH,中国国贸,园区开发,主板,Stock
600008,600008.SH,首创股份,环境保护,主板,Stock
600009,600009.SH,上海机场,机场,主板,Stock
600010,600010.SH,包钢股份,普钢,主板,Stock
600011,600011.SH,华能国际,火力发电,主板,Stock
600012,600012.SH,皖通高速,路桥,主板,Stock
600015,600015.SH,华夏银行,银行,主板,Stock
600016,600016.SH,民生银行,银行,主板,Stock
600017,600017.SH,日照港,港口,主板,Stock
600018,600018.SH,上港集团,港口,主板,Stock
600019,600019.SH,宝钢股份,普钢,主板,Stock
600020,600020.SH,中原高速,路桥,主板,Stock
600021,600021.SH,上海电力,火力发电,主板,Stock
600022,600022.SH,山东钢铁,普钢,主板,Stock
600023,600023.SH,浙能电力,火力发电,主板,Stock
600025,600025.SH,华能水电,水力发电,主板,Stock
600026,600026.SH,中远海能,水运,主板,Stock
600027,600027.SH,华电国际,火力发电,主板,Stock
600028,600028.SH,中国石化,石油加工,主板,Stock
600029,600029.SH,南方航空,空运,主板,Stock
600030,600030.SH,中信证券,证券,主板,Stock
600031,600031.SH,三一重工,工程机械,主板,Stock
600033,600033.SH,福建高速,路桥,主板,Stock
600035,600035.SH,楚天高速,路桥,主板,Stock
600036,600036.SH,招商银行,银行,主板,Stock
600037,600037.SH,歌华有线,影视音像,主板,Stock
600038,600038.SH,中直股份,航空,主板,Stock
600039,600039.SH,四川路桥,建筑工程,主板,Stock
600048,600048.SH,保利地产,全国地产,主板,Stock
600050,600050.SH,中国联通,电信运营,主板,Stock
600051,600051.SH,宁波联合,综合类,主板,Stock
600052,600052.SH,浙江广厦,影视音像,主板,Stock
600053,600053.SH,九鼎投资,多元金融,主板,Stock
600054,600054.SH,黄山旅游,旅游景点,主板,Stock
600055,600055.SH,万东医疗,医疗保健,主板,Stock
600056,600056.SH,中国医药,医药商业,主板,Stock
600057,600057.SH,厦门象屿,仓储物流,主板,Stock
600058,600058.SH,五矿发展,商贸代理,主板,Stock
600059,600059.SH,古越龙山,红黄酒,主板,Stock
600060,600060.SH,海信视像,家用电器,主板,Stock
600061,600061.SH,国投资本,证券,主板,Stock
600062,600062.SH,华润双鹤,化学制药,主板,Stock
600063,600063.SH,皖维高新,化纤,主板,Stock
600064,600064.SH,南京高科,园区开发,主板,Stock
600066,600066.SH,宇通客车,汽车整车,主板,Stock
600067,600067.SH,冠城大通,全国地产,主板,Stock
600068,600068.SH,葛洲坝,建筑工程,主板,Stock
600069,600069.SH,退银鸽,,主板,Stock
600070,600070.SH,浙江富润,互联网,主板,Stock
600071,600071.SH,凤凰光学,元器件,主板,Stock
600072,600072.SH,中船科技,船舶,主板,Stock
600073,600073.SH,上海梅林,食品,主板,Stock
600075,600075.SH,新疆天业,化工原料,主板,Stock
600076,600076.SH,康欣新材,其他建材,主板,Stock
600077,600077.SH,宋都股份,全国地产,主板,Stock
600078,600078.SH,澄星股份,化工原料,主板,Stock
600079,600079.SH,人福医药,化学制药,主板,Stock
600080,600080.SH,ST金花,中成药,主板,Stock
600081,600081.SH,东风科技,汽车配件,主板,Stock
600082,600082.SH,海泰发展,园区开发,主板,Stock
600083,600083.SH,*ST博信,综合类,主板,Stock
600084,600084.SH,ST中葡,红黄酒,主板,Stock
600085,600085.SH,同仁堂,中成药,主板,Stock
600086,600086.SH,*ST金钰,服饰,主板,Stock
600088,600088.SH,中视传媒,影视音像,主板,Stock
600089,600089.SH,特变电工,电气设备,主板,Stock
600090,600090.SH,*ST济堂,医药商业,主板,Stock
600091,600091.SH,ST明科,化工原料,主板,Stock
600093,600093.SH,易见股份,仓储物流,主板,Stock
600094,600094.SH,大名城,区域地产,主板,Stock
600095,600095.SH,哈高科,证券,主板,Stock
600096,600096.SH,云天化,农药化肥,主板,Stock
600097,600097.SH,开创国际,渔业,主板,Stock
600098,600098.SH,广州发展,火力发电,主板,Stock
600099,600099.SH,林海股份,摩托车,主板,Stock
600100,600100.SH,同方股份,IT设备,主板,Stock
600101,600101.SH,明星电力,水力发电,主板,Stock
600103,600103.SH,青山纸业,造纸,主板,Stock
600104,600104.SH,上汽集团,汽车整车,主板,Stock
600105,600105.SH,永鼎股份,通信设备,主板,Stock
600106,600106.SH,重庆路桥,路桥,主板,Stock
600107,600107.SH,美尔雅,服饰,主板,Stock
600108,600108.SH,亚盛集团,农业综合,主板,Stock
600109,600109.SH,国金证券,证券,主板,Stock
600110,600110.SH,诺德股份,电气设备,主板,Stock
600111,600111.SH,北方稀土,小金属,主板,Stock
600112,600112.SH,ST天成,电气设备,主板,Stock
600113,600113.SH,浙江东日,区域地产,主板,Stock
600114,600114.SH,东睦股份,机械基件,主板,Stock
600115,600115.SH,东方航空,空运,主板,Stock
600116,600116.SH,三峡水利,水力发电,主板,Stock
600117,600117.SH,西宁特钢,特种钢,主板,Stock
600118,600118.SH,中国卫星,航空,主板,Stock
600119,600119.SH,ST长投,仓储物流,主板,Stock
600120,600120.SH,浙江东方,多元金融,主板,Stock
600121,600121.SH,郑州煤电,煤炭开采,主板,Stock
600122,600122.SH,*ST宏图,其他商业,主板,Stock
600123,600123.SH,兰花科创,煤炭开采,主板,Stock
600125,600125.SH,铁龙物流,铁路,主板,Stock
600126,600126.SH,杭钢股份,普钢,主板,Stock
600127,600127.SH,金健米业,农业综合,主板,Stock
600128,600128.SH,弘业股份,商贸代理,主板,Stock
600129,600129.SH,太极集团,中成药,主板,Stock
600130,600130.SH,波导股份,通信设备,主板,Stock
600131,600131.SH,国网信通,通信设备,主板,Stock
600132,600132.SH,重庆啤酒,啤酒,主板,Stock
600133,600133.SH,东湖高新,园区开发,主板,Stock
600135,600135.SH,乐凯胶片,化工原料,主板,Stock
600136,600136.SH,当代文体,影视音像,主板,Stock
600137,600137.SH,浪莎股份,服饰,主板,Stock
600138,600138.SH,中青旅,旅游服务,主板,Stock
600139,600139.SH,西部资源,综合类,主板,Stock
600141,600141.SH,兴发集团,化工原料,主板,Stock
600143,600143.SH,金发科技,塑料,主板,Stock
600145,600145.SH,*ST新亿,陶瓷,主板,Stock
600146,600146.SH,*ST环球,服饰,主板,Stock
600148,600148.SH,长春一东,汽车配件,主板,Stock
600149,600149.SH,ST坊展,综合类,主板,Stock
600150,600150.SH,中国船舶,船舶,主板,Stock
600151,600151.SH,航天机电,汽车配件,主板,Stock
600152,600152.SH,维科技术,电气设备,主板,Stock
600153,600153.SH,建发股份,商贸代理,主板,Stock
600155,600155.SH,华创阳安,证券,主板,Stock
600156,600156.SH,华升股份,纺织,主板,Stock
600157,600157.SH,永泰能源,火力发电,主板,Stock
600158,600158.SH,中体产业,文教休闲,主板,Stock
600159,600159.SH,大龙地产,区域地产,主板,Stock
600160,600160.SH,巨化股份,化工原料,主板,Stock
600161,600161.SH,天坛生物,生物制药,主板,Stock
600162,600162.SH,香江控股,全国地产,主板,Stock
600163,600163.SH,中闽能源,新型电力,主板,Stock
600165,600165.SH,新日恒力,钢加工,主板,Stock
600166,600166.SH,福田汽车,汽车整车,主板,Stock
600167,600167.SH,联美控股,供气供热,主板,Stock
600168,600168.SH,武汉控股,水务,主板,Stock
600169,600169.SH,太原重工,工程机械,主板,Stock
600170,600170.SH,上海建工,建筑工程,主板,Stock
600171,600171.SH,上海贝岭,半导体,主板,Stock
600172,600172.SH,黄河旋风,矿物制品,主板,Stock
600173,600173.SH,卧龙地产,全国地产,主板,Stock
600175,600175.SH,退美都,,主板,Stock
600176,600176.SH,中国巨石,玻璃,主板,Stock
600177,600177.SH,雅戈尔,服饰,主板,Stock
600178,600178.SH,东安动力,汽车配件,主板,Stock
600179,600179.SH,*ST安通,仓储物流,主板,Stock
600180,600180.SH,瑞茂通,仓储物流,主板,Stock
600182,600182.SH,S佳通,汽车配件,主板,Stock
600183,600183.SH,生益科技,元器件,主板,Stock
600184,600184.SH,光电股份,专用机械,主板,Stock
600185,600185.SH,格力地产,区域地产,主板,Stock
600186,600186.SH,莲花健康,食品,主板,Stock
600187,600187.SH,国中水务,水务,主板,Stock
600188,600188.SH,兖州煤业,煤炭开采,主板,Stock
600189,600189.SH,吉林森工,软饮料,主板,Stock
600190,600190.SH,锦州港,港口,主板,Stock
600191,600191.SH,华资实业,食品,主板,Stock
600192,600192.SH,长城电工,电气设备,主板,Stock
600193,600193.SH,ST创兴,装修装饰,主板,Stock
600195,600195.SH,中牧股份,饲料,主板,Stock
600196,600196.SH,复星医药,化学制药,主板,Stock
600197,600197.SH,伊力特,白酒,主板,Stock
600198,600198.SH,大唐电信,通信设备,主板,Stock
600199,600199.SH,金种子酒,白酒,主板,Stock
600200,600200.SH,江苏吴中,化学制药,主板,Stock
600201,600201.SH,生物股份,农业综合,主板,Stock
600202,600202.SH,哈空调,电气设备,主板,Stock
600203,600203.SH,福日电子,元器件,主板,Stock
600206,600206.SH,有研新材,半导体,主板,Stock
600207,600207.SH,安彩高科,供气供热,主板,Stock
600208,600208.SH,新湖中宝,全国地产,主板,Stock
600209,600209.SH,ST罗顿,综合类,主板,Stock
600210,600210.SH,紫江企业,广告包装,主板,Stock
600211,600211.SH,西藏药业,中成药,主板,Stock
600212,600212.SH,*ST江泉,综合类,主板,Stock
600213,600213.SH,亚星客车,汽车整车,主板,Stock
600215,600215.SH,*ST经开,园区开发,主板,Stock
600216,600216.SH,浙江医药,化学制药,主板,Stock
600217,600217.SH,中再资环,环境保护,主板,Stock
600218,600218.SH,全柴动力,农用机械,主板,Stock
600219,600219.SH,南山铝业,铝,主板,Stock
600220,600220.SH,江苏阳光,纺织,主板,Stock
600221,600221.SH,海航控股,空运,主板,Stock
600222,600222.SH,太龙药业,中成药,主板,Stock
600223,600223.SH,鲁商发展,区域地产,主板,Stock
600225,600225.SH,*ST松江,区域地产,主板,Stock
600226,600226.SH,*ST瀚叶,互联网,主板,Stock
600227,600227.SH,圣济堂,化学制药,主板,Stock
600228,600228.SH,ST昌九,化工原料,主板,Stock
600229,600229.SH,城市传媒,出版业,主板,Stock
600230,600230.SH,沧州大化,农药化肥,主板,Stock
600231,600231.SH,凌钢股份,普钢,主板,Stock
600232,600232.SH,金鹰股份,纺织,主板,Stock
600233,600233.SH,圆通速递,仓储物流,主板,Stock
600234,600234.SH,ST山水,综合类,主板,Stock
600235,600235.SH,民丰特纸,造纸,主板,Stock
600236,600236.SH,桂冠电力,水力发电,主板,Stock
600237,600237.SH,铜峰电子,元器件,主板,Stock
600238,600238.SH,ST椰岛,红黄酒,主板,Stock
600239,600239.SH,云南城投,区域地产,主板,Stock
600241,600241.SH,*ST时万,商贸代理,主板,Stock
600242,600242.SH,*ST中昌,软件服务,主板,Stock
600243,600243.SH,*ST海华,机床制造,主板,Stock
600246,600246.SH,万通地产,区域地产,主板,Stock
600247,600247.SH,*ST成城,商贸代理,主板,Stock
600248,600248.SH,延长化建,建筑工程,主板,Stock
600249,600249.SH,两面针,日用化工,主板,Stock
600250,600250.SH,南纺股份,商贸代理,主板,Stock
600251,600251.SH,冠农股份,农业综合,主板,Stock
600252,600252.SH,中恒集团,中成药,主板,Stock
600255,600255.SH,*ST梦舟,铜,主板,Stock
600256,600256.SH,广汇能源,石油开采,主板,Stock
600257,600257.SH,大湖股份,渔业,主板,Stock
600258,600258.SH,首旅酒店,酒店餐饮,主板,Stock
600259,600259.SH,广晟有色,小金属,主板,Stock
600260,600260.SH,凯乐科技,通信设备,主板,Stock
600261,600261.SH,阳光照明,家用电器,主板,Stock
600262,600262.SH,北方股份,汽车整车,主板,Stock
600265,600265.SH,ST景谷,林业,主板,Stock
600266,600266.SH,城建发展,区域地产,主板,Stock
600267,600267.SH,海正药业,化学制药,主板,Stock
600268,600268.SH,国电南自,电气设备,主板,Stock
600269,600269.SH,赣粤高速,路桥,主板,Stock
600271,600271.SH,航天信息,IT设备,主板,Stock
600272,600272.SH,开开实业,医药商业,主板,Stock
600273,600273.SH,嘉化能源,化工原料,主板,Stock
600275,600275.SH,ST昌鱼,农业综合,主板,Stock
600276,600276.SH,恒瑞医药,化学制药,主板,Stock
